<<<<<<< HEAD
﻿1,2,3.5,5,6.5,8,9.5,24.67
-0.134478699,0.079599066,0.497845495,0.410470439,0.264820036,0.512788812,0.519605226,2.607480732
0.484086437,0.923230759,0.994503962,0.92629747,0.256843568,0.578812926,1.075434607,2.052016469
0.286196876,0.029061674,0.330138754,0.43651864,0.367134131,0.166376184,0.965287941,0.92069161
-0.223024053,-0.052003581,0.169507982,0.121754209,-0.319960261,-0.209050422,0.328565946,0.906208679
0.003024824,-0.533668804,-0.428781319,0.190421958,-0.28733632,-0.288307119,0.009410494,1.271053068
0.003024824,-0.005289831,-0.157819997,0.034771088,-0.249753137,-0.182954119,0.48857833,1.123495879
-0.027348825,-0.460969315,0.266605171,0.240270508,0.209678482,0.402854785,0.009410494,0.236837352
0.372258634,0.177931993,-0.090551412,0.127059897,-0.620396517,-0.108398029,0.50126359,0.663847493
0.869758293,0.551103517,0.17914233,0.331777808,0.292140642,0.033620976,0.091872654,0.701915534
-0.038795351,-0.276591853,0.018677658,0.427461156,-0.618435001,-0.051267922,0.580567195,1.26675293
0.587987325,1.373221792,0.397189281,0.36034696,0.752820807,1.033620976,0.687482399,1.651874852
-0.196283984,-0.028748804,-0.320808808,-0.571481537,0.222914309,-0.037932285,0.284032874,1.891450285
0.057472608,0.014747922,-0.107770677,-0.210809741,-0.241847939,-0.384783375,0.392570977,0.724664272
-0.29814471,-0.206923692,-0.135650488,-0.256324401,-0.167042086,-0.144166144,0.186288256,0.329946757
1.155027918,0.284216786,1.308184275,0.386819171,0.40232356,1.033620976,0.161413587,2.744984256
-0.717955033,-0.137741944,-0.591598402,0.169674803,-1.651214304,-0.578747344,-0.768606404,-0.335413494
0.374993602,0.814137923,-0.161894588,0.331777808,-0.292821859,-0.053841866,-0.493089847,-0.057076366
-0.094329775,-0.063152977,-0.027351603,0.198108146,-0.625052711,-0.233118682,0.374155599,0.644010698
0.003024824,NA,0.281712064,-0.417260619,0.250320466,1.104010303,0.494837321,1.177943663
0.681096729,-0.327217926,0.018677658,0.945309461,NA,-0.288307119,0.2724449,1.592981162
0.488451651,NA,0.504104485,0.097312554,0.250320466,0.296655381,0.8574074,1.46745028
0.099886364,-0.175214833,0.038577215,0.194174093,-0.401279228,-0.048841185,-0.183234584,0.846522282
0.681096729,-0.157292925,0.281712064,-0.054690539,-0.334642035,0.033620976,0.77494524,2.008018662
-0.482402003,-0.005289831,0.018677658,0.575359851,-0.235106361,0.033620976,-0.043056926,1.250512289
-1.074977688,-0.253217345,0.092678239,0.707366036,-0.090716452,0.370655963,0.285044936,3.231766363
0.109940028,0.152251446,-0.433834547,0.351069146,-0.069297468,0.581108771,0.701288198,1.877434552
-0.312290968,0.572399043,0.340047545,0.528306933,-0.495352954,-0.236483088,-0.055075032,1.216793111
0.096134229,-0.912180427,0.504104485,-0.350146423,0.167858306,-0.288307119,0.561951517,0.88248778
-0.722800212,-0.22210122,0.207122747,0.097312554,-0.532088099,0.06678784,0.255571081,1.278721433
-0.863708645,-0.637558047,-0.18063115,-0.413368536,-1.060019654,-1.59864724,-0.359823316,0.733302451
-0.456406794,-0.657366528,-0.381860272,0.140381276,-0.302220557,0.159151858,-0.080787315,-0.190885407
0.128555706,0.783206064,0.646708881,0.544771531,0.282741944,0.432170352,0.719903877,1.892882951
0.488451651,-0.256828598,0.12970897,-0.087112017,-0.408642616,0.197119708,0.723106309,0.544071562
=======
﻿1,2,3.5,5,6.5,8,9.5,24.67
-0.134478699,0.079599066,0.497845495,0.410470439,0.264820036,0.512788812,0.519605226,2.607480732
0.484086437,0.923230759,0.994503962,0.92629747,0.256843568,0.578812926,1.075434607,2.052016469
0.286196876,0.029061674,0.330138754,0.43651864,0.367134131,0.166376184,0.965287941,0.92069161
-0.223024053,-0.052003581,0.169507982,0.121754209,-0.319960261,-0.209050422,0.328565946,0.906208679
0.003024824,-0.533668804,-0.428781319,0.190421958,-0.28733632,-0.288307119,0.009410494,1.271053068
0.003024824,-0.005289831,-0.157819997,0.034771088,-0.249753137,-0.182954119,0.48857833,1.123495879
-0.027348825,-0.460969315,0.266605171,0.240270508,0.209678482,0.402854785,0.009410494,0.236837352
0.372258634,0.177931993,-0.090551412,0.127059897,-0.620396517,-0.108398029,0.50126359,0.663847493
0.869758293,0.551103517,0.17914233,0.331777808,0.292140642,0.033620976,0.091872654,0.701915534
-0.038795351,-0.276591853,0.018677658,0.427461156,-0.618435001,-0.051267922,0.580567195,1.26675293
0.587987325,1.373221792,0.397189281,0.36034696,0.752820807,1.033620976,0.687482399,1.651874852
-0.196283984,-0.028748804,-0.320808808,-0.571481537,0.222914309,-0.037932285,0.284032874,1.891450285
0.057472608,0.014747922,-0.107770677,-0.210809741,-0.241847939,-0.384783375,0.392570977,0.724664272
-0.29814471,-0.206923692,-0.135650488,-0.256324401,-0.167042086,-0.144166144,0.186288256,0.329946757
1.155027918,0.284216786,1.308184275,0.386819171,0.40232356,1.033620976,0.161413587,2.744984256
-0.717955033,-0.137741944,-0.591598402,0.169674803,-1.651214304,-0.578747344,-0.768606404,-0.335413494
0.374993602,0.814137923,-0.161894588,0.331777808,-0.292821859,-0.053841866,-0.493089847,-0.057076366
-0.094329775,-0.063152977,-0.027351603,0.198108146,-0.625052711,-0.233118682,0.374155599,0.644010698
0.003024824,NA,0.281712064,-0.417260619,0.250320466,1.104010303,0.494837321,1.177943663
0.681096729,-0.327217926,0.018677658,0.945309461,NA,-0.288307119,0.2724449,1.592981162
0.488451651,NA,0.504104485,0.097312554,0.250320466,0.296655381,0.8574074,1.46745028
0.099886364,-0.175214833,0.038577215,0.194174093,-0.401279228,-0.048841185,-0.183234584,0.846522282
0.681096729,-0.157292925,0.281712064,-0.054690539,-0.334642035,0.033620976,0.77494524,2.008018662
-0.482402003,-0.005289831,0.018677658,0.575359851,-0.235106361,0.033620976,-0.043056926,1.250512289
-1.074977688,-0.253217345,0.092678239,0.707366036,-0.090716452,0.370655963,0.285044936,3.231766363
0.109940028,0.152251446,-0.433834547,0.351069146,-0.069297468,0.581108771,0.701288198,1.877434552
-0.312290968,0.572399043,0.340047545,0.528306933,-0.495352954,-0.236483088,-0.055075032,1.216793111
0.096134229,-0.912180427,0.504104485,-0.350146423,0.167858306,-0.288307119,0.561951517,0.88248778
-0.722800212,-0.22210122,0.207122747,0.097312554,-0.532088099,0.06678784,0.255571081,1.278721433
-0.863708645,-0.637558047,-0.18063115,-0.413368536,-1.060019654,-1.59864724,-0.359823316,0.733302451
-0.456406794,-0.657366528,-0.381860272,0.140381276,-0.302220557,0.159151858,-0.080787315,-0.190885407
0.128555706,0.783206064,0.646708881,0.544771531,0.282741944,0.432170352,0.719903877,1.892882951
0.488451651,-0.256828598,0.12970897,-0.087112017,-0.408642616,0.197119708,0.723106309,0.544071562
>>>>>>> cdc5f4a57611ad3752f6eafb65f0208d7df9e8c2
